gene	young_leaf	flower	one_cm_pod	pod_shell_10DAF	pod_shell_14DAF	seed_10DAF	seed_14DAF	seed_21DAF	seed_25DAF	seed_28DAF	seed_35DAF	seed_42DAF	root	nodule
Glyma17g32130	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Glyma17g32140	3	1	1	2	1	0	0	0	0	0	0	0	1	0
Glyma17g32150	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Glyma17g32160	0	0	0	1	0	0	0	0	0	0	0	0	0	0
Glyma17g32170	1	2	2	2	2	0	1	0	1	1	2	1	3	1
Glyma17g32180	3	6	5	5	4	2	4	4	2	1	4	1	6	4
Glyma17g32190	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Glyma17g32200	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Glyma17g32210	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Glyma17g32220	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Glyma17g32230	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Glyma17g32240	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Glyma17g32250	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Glyma17g32260	0	1	0	0	0	0	0	0	0	0	0	0	0	0
Glyma17g32270	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Glyma17g32280	0	0	0	1	0	0	0	0	0	0	0	0	0	2
Glyma17g32290	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Glyma17g32300	0	1	1	1	1	0	0	0	1	0	0	0	0	1
Glyma17g32310	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Glyma17g32320	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Glyma17g32330	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Glyma17g32350	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Glyma17g32360	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Glyma17g32370	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Glyma17g32380	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Glyma17g32390	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Glyma17g32400	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Glyma17g32410	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Glyma17g32420	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Glyma17g32430	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Glyma17g32440	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Glyma17g32450	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Glyma17g32460	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Glyma17g32470	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Glyma17g32480	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Glyma17g32490	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Glyma17g32500	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Glyma17g32520	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Glyma17g32530	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Glyma17g32540	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Glyma17g32550	4	5	4	4	3	3	3	2	2	1	4	3	9	14
Glyma17g32560	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Glyma17g32570	0	2	1	2	3	1	1	1	1	1	0	0	7	2
Glyma17g32580	0	1	0	0	0	0	0	0	0	0	0	0	1	0
Glyma17g32590	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Glyma17g32600	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Glyma17g32610	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Glyma17g32620	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Glyma17g32630	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Glyma17g32640	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Glyma17g32650	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Glyma17g32660	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Glyma17g32670	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Glyma17g32680	0	1	0	0	1	0	0	0	0	0	0	0	1	0
Glyma17g32690	0	1	0	0	0	0	0	0	0	0	0	0	0	0
Glyma17g32700	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Glyma17g32710	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Glyma17g32720	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Glyma17g32730	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Glyma17g32740	0	1	0	0	1	0	0	0	0	0	0	0	0	0
Glyma17g32750	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Glyma17g32760	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Glyma17g32770	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Glyma17g32780	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Glyma17g32790	0	0	0	0	1	0	0	0	0	0	0	0	0	1
Glyma17g32800	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Glyma17g32810	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Glyma17g32820	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Glyma17g32830	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Glyma17g32840	0	1	0	0	0	0	0	0	0	0	0	0	0	0
Glyma17g32850	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Glyma17g32860	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Glyma17g32880	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Glyma17g32890	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Glyma17g32900	6	4	2	2	1	1	3	4	3	0	1	0	2	1
Glyma17g32910	11	17	18	17	25	10	16	16	13	10	12	8	48	6
Glyma17g32920	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Glyma17g32930	1	2	0	0	0	0	5	4	4	2	1	2	0	1
Glyma17g32940	0	0	2	0	0	0	0	0	0	0	0	0	0	0
Glyma17g32950	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Glyma17g32960	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Glyma17g32970	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Glyma17g32980	3	2	1	2	2	1	1	3	1	1	2	0	4	4
Glyma17g32990	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Glyma17g33000	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Glyma17g33010	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Glyma17g33020	4	7	7	4	3	1	3	4	3	1	4	3	6	4
Glyma17g33030	3	4	4	4	4	1	3	3	2	2	2	1	4	3
Glyma17g33040	7	5	4	2	1	2	2	2	1	1	1	0	2	1
Glyma17g33050	21	19	16	17	13	6	8	12	8	4	7	5	13	35
Glyma17g33060	0	0	2	3	4	1	1	0	1	0	2	0	0	0
Glyma17g33070	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Glyma17g33080	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Glyma17g33090	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Glyma17g33100	4	9	4	6	6	1	0	1	1	0	0	0	1	12
Glyma17g33110	8	21	9	11	13	6	6	8	6	3	4	5	13	33
Glyma17g33120	6	5	3	4	3	2	2	2	3	1	4	2	6	16
Glyma17g33130	3	0	0	0	0	0	0	0	0	0	0	0	8	2
Glyma17g33140	2	0	0	0	0	0	0	0	0	0	0	0	7	2
Glyma17g33150	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Glyma17g33160	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Glyma17g33170	0	1	0	0	0	1	0	0	1	0	0	0	2	0
Glyma17g33180	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Glyma17g33190	1	3	0	0	0	0	0	0	0	0	0	0	20	0
Glyma17g33200	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Glyma17g33210	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Glyma17g33220	0	0	0	0	0	1	0	0	0	0	0	0	0	0
Glyma17g33230	0	1	1	0	0	2	2	1	1	0	1	0	5	4
Glyma17g33240	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Glyma17g33250	0	0	0	0	0	0	0	0	0	0	0	0	1	0
Glyma17g33260	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Glyma17g33270	0	1	1	0	0	0	0	0	0	1	0	1	1	0
Glyma17g33290	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Glyma17g33300	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Glyma17g33310	15	14	28	29	19	8	13	13	14	5	5	3	13	7
Glyma17g33320	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Glyma17g33330	0	1	0	0	0	0	0	0	0	0	0	0	0	0
Glyma17g33340	0	1	2	2	1	0	0	0	0	0	0	0	8	2
Glyma17g33350	3	4	3	4	3	0	1	2	2	1	3	1	5	2
Glyma17g33360	2	3	2	2	4	0	0	0	0	0	0	0	2	1
Glyma17g33370	2	2	5	4	1	0	0	0	1	0	1	1	56	20
Glyma17g33380	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Glyma17g33400	2	1	1	1	1	0	0	0	0	0	0	0	0	0
Glyma17g33410	10	8	8	8	5	3	3	3	2	1	3	1	10	3
Glyma17g33430	17	15	16	8	5	5	5	8	5	3	8	4	13	7
Glyma17g33440	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Glyma17g33450	0	1	1	1	2	0	0	1	1	0	0	0	5	0
Glyma17g33470	1	0	0	0	1	0	0	0	0	0	0	0	7	1
Glyma17g33480	6	6	8	9	15	3	4	4	3	1	1	2	4	3
Glyma17g33490	6	7	11	8	10	10	4	2	2	3	3	1	3	1
Glyma17g33500	34	20	42	49	31	1	1	2	2	1	2	1	14	2
Glyma17g33510	14	21	16	17	12	6	7	8	7	5	9	6	29	33
Glyma17g33520	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Glyma17g33530	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Glyma17g33550	1	2	2	1	0	0	0	1	0	0	1	0	1	1
Glyma17g33560	1	2	1	1	1	0	1	0	1	0	1	1	1	1
Glyma17g33570	1	1	0	0	0	0	1	0	1	0	1	0	1	0
Glyma17g33580	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Glyma17g33590	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Glyma17g33600	4	3	2	1	1	0	1	2	1	0	1	0	1	0
Glyma17g33610	3	2	6	4	4	1	2	1	3	1	1	1	7	3
Glyma17g33620	1	2	2	3	2	2	1	1	1	0	1	0	2	0
Glyma17g33630	5	8	4	5	4	3	4	4	3	2	4	4	10	15
Glyma17g33640	2	2	1	2	2	2	1	2	1	0	1	1	2	2
Glyma17g33650	5	9	5	5	3	2	2	3	3	1	3	2	4	2
Glyma17g33660	1	0	0	1	1	0	0	0	0	0	0	0	1	1
Glyma17g33670	0	0	0	0	0	0	0	0	0	0	0	0	2	0
Glyma17g33680	1	3	0	0	0	0	0	0	0	0	0	0	5	1
Glyma17g33690	4	7	4	3	3	2	3	2	2	1	2	2	8	2
Glyma17g33700	9	4	7	9	2	2	7	5	7	3	10	3	9	8
Glyma17g33710	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Glyma17g33720	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Glyma17g33730	3	1	2	1	0	0	1	0	1	0	0	0	0	0
Glyma17g33740	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Glyma17g33760	13	3	5	4	2	2	2	3	1	0	1	1	4	1
Glyma17g33770	0	0	0	0	0	0	0	0	0	0	0	0	1	32
Glyma17g33780	5	3	4	3	2	1	2	2	2	1	2	1	3	3
Glyma17g33790	0	0	0	0	0	0	0	0	4	3	14	9	0	0
Glyma17g33800	14	10	13	17	14	6	12	10	9	5	8	4	26	11
Glyma17g33820	0	0	0	0	0	0	0	0	1	0	0	0	0	1
Glyma17g33830	0	0	0	0	0	0	0	0	0	0	1	0	0	0
Glyma17g33860	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Glyma17g33870	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Glyma17g33880	6	6	5	4	2	2	2	4	2	1	3	1	6	3
Glyma17g33890	5	1	0	1	1	0	0	0	0	0	0	0	1	1
Glyma17g33900	6	5	5	3	4	3	4	3	2	1	2	1	3	4
Glyma17g33910	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Glyma17g33920	1	1	0	0	0	0	0	0	0	0	0	0	0	0
Glyma17g33930	2	3	3	3	2	1	2	2	2	1	2	1	0	0
Glyma17g33940	4	4	2	4	3	2	2	3	1	0	0	0	9	4
Glyma17g33950	8	5	5	6	2	3	4	3	3	1	3	1	4	3
Glyma17g33960	6	0	0	0	1	2	0	2	0	0	0	0	0	0
Glyma17g33970	10	3	1	1	1	1	1	3	1	0	1	0	1	0
Glyma17g33980	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Glyma17g33990	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Glyma17g34000	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Glyma17g34010	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Glyma17g34020	9	4	8	13	18	3	4	5	3	1	2	1	12	4
Glyma17g34030	0	0	0	0	0	0	1	4	11	12	40	42	0	0
Glyma17g34040	97	20	55	44	12	50	49	60	23	13	23	17	9	1
Glyma17g34050	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Glyma17g34060	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Glyma17g34070	11	9	11	10	9	5	10	13	7	4	5	4	12	11
Glyma17g34080	1	0	0	0	0	0	0	0	0	0	0	0	0	0
Glyma17g34090	0	0	0	0	0	0	1	0	0	0	0	0	0	0
Glyma17g34100	2	9	3	5	3	3	5	4	3	2	3	3	3	0
Glyma17g34110	25	25	12	17	12	3	6	3	9	4	11	4	19	7
Glyma17g34120	0	0	0	0	0	0	0	0	0	0	0	0	1	1
Glyma17g34130	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Glyma17g34140	10	12	11	18	14	9	9	8	8	4	10	6	21	21
Glyma17g34150	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Glyma17g34160	4	3	2	1	2	1	1	0	0	0	0	0	3	1
Glyma17g34170	1	0	0	0	0	0	0	0	0	0	0	0	0	1
Glyma17g34180	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Glyma17g34190	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Glyma17g34200	1	1	1	1	1	0	0	1	1	0	1	1	2	2
Glyma17g34210	0	2	0	0	1	0	0	0	0	0	0	0	0	0
Glyma17g34220	3	1	0	0	0	0	11	10	0	0	40	0	0	0
Glyma17g34230	0	0	1	0	0	0	0	0	0	0	0	0	0	6
Glyma17g34240	1	0	0	0	0	0	0	0	0	0	0	0	26	33
Glyma17g34250	52	14	23	20	12	16	21	28	12	7	14	10	21	24
Glyma17g34260	4	3	3	4	1	2	0	0	0	0	0	1	1	2
Glyma17g34270	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Glyma17g34280	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Glyma17g34290	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Glyma17g34300	2	3	4	3	4	0	0	0	0	0	0	0	1	3
Glyma17g34310	4	8	11	5	4	200	42	4	2	2	2	1	1	0
Glyma17g34330	7	4	4	5	7	4	4	5	2	1	3	2	7	6
Glyma17g34340	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Glyma17g34350	6	7	7	6	6	3	4	6	7	3	9	6	6	5
Glyma17g34360	0	1	0	0	0	0	0	1	0	0	0	0	1	0
Glyma17g34370	0	4	0	0	2	0	0	0	0	0	0	0	3	0
Glyma17g34380	20	16	23	21	16	10	8	7	7	4	5	4	0	0
Glyma17g34400	0	0	1	0	0	8	1	2	0	0	0	0	0	0
Glyma17g34410	4	5	3	4	2	1	2	1	2	1	2	2	3	1
Glyma17g34420	15	53	21	27	21	20	14	19	17	10	12	4	9	5
Glyma17g34430	1	1	2	2	3	0	2	1	1	0	1	0	1	0
Glyma17g34440	2	6	2	2	3	2	2	0	2	0	1	2	5	3
Glyma17g34450	3	5	4	5	2	33	9	3	3	2	3	2	4	2
Glyma17g34460	7	5	4	3	1	1	1	2	2	1	2	2	3	1
Glyma17g34470	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Glyma17g34480	1	0	0	1	0	0	0	0	0	0	0	0	0	0
Glyma17g34490	3	11	2	5	5	0	0	0	0	0	0	0	1	0
Glyma17g34500	3	4	2	2	2	0	1	1	1	1	1	0	3	1
Glyma17g34510	7	7	3	3	3	8	2	2	1	0	1	0	4	1
Glyma17g34520	29	4	8	8	2	2	6	11	4	2	2	1	1	1
Glyma17g34530	0	1	0	0	0	0	0	0	0	0	0	0	2	0
Glyma17g34540	0	0	0	0	0	0	0	0	0	0	5	0	0	0
Glyma17g34550	12	13	11	12	33	2	3	10	7	2	6	6	5	8
Glyma17g34560	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Glyma17g34570	0	1	0	0	1	0	0	0	0	0	0	0	10	3
Glyma17g34580	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Glyma17g34590	0	0	0	0	0	0	0	0	0	0	0	0	15	0
Glyma17g34600	5	5	7	10	6	0	0	3	0	0	1	0	1	1
Glyma17g34610	10	11	8	9	7	3	4	4	4	3	5	5	17	9
Glyma17g34620	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Glyma17g34630	1	1	1	1	1	0	1	1	1	0	1	1	1	1
Glyma17g34640	54	9	39	35	30	4	18	22	29	9	11	7	5	19
Glyma17g34650	4	16	5	6	5	3	5	5	4	3	5	3	6	3
Glyma17g34660	2	3	1	1	0	0	1	0	2	1	2	1	11	10
Glyma17g34670	2	2	4	4	2	0	0	0	0	0	0	0	0	1
Glyma17g34680	0	0	0	0	0	2	0	0	0	0	0	0	0	0
Glyma17g34690	49	9	20	25	20	2	3	3	5	3	6	5	16	103
Glyma17g34700	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Glyma17g34710	12	8	9	5	2	5	6	7	3	1	4	1	5	8
Glyma17g34720	7	2	2	2	1	1	2	3	1	0	0	0	1	0
Glyma17g34730	2	4	2	2	1	1	1	1	1	1	2	1	4	2
Glyma17g34740	3	5	3	2	1	2	1	2	1	1	2	1	3	6
Glyma17g34750	4	4	4	6	4	2	2	3	2	2	4	2	14	5
Glyma17g34760	1	7	0	0	2	0	0	0	0	0	0	0	6	0
Glyma17g34770	7	10	3	3	3	1	1	1	2	1	2	1	3	2
Glyma17g34780	1	1	1	1	1	1	1	1	1	0	1	1	1	1
Glyma17g34790	7	0	1	0	0	0	0	1	1	1	1	0	0	0
Glyma17g34800	1	0	0	0	0	0	0	0	0	0	1	0	0	0
Glyma17g34810	0	1	2	1	0	0	2	1	0	0	0	0	0	0
Glyma17g34820	8	4	5	7	9	4	3	1	3	1	3	5	5	3
Glyma17g34830	8	3	5	6	1	1	2	1	2	0	0	0	1	2
Glyma17g34840	7	4	5	4	2	2	5	7	3	1	2	1	4	2
Glyma17g34850	58	49	72	48	45	16	38	41	34	16	29	22	44	40
Glyma17g34860	39	55	205	85	47	1852	315	41	19	19	16	9	10	8
Glyma17g34870	50	108	102	63	82	10	18	31	10	5	11	4	2468	142
Glyma17g34880	0	0	0	0	0	0	0	0	0	0	0	0	38	5
Glyma17g34890	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Glyma17g34900	16	99	13	12	13	8	8	6	8	7	13	17	58	10
Glyma17g34910	21	19	11	11	13	7	13	9	13	5	10	9	24	16
Glyma17g34920	997	1133	531	267	938	209	313	863	340	157	252	271	502	883
Glyma17g34930	3	5	7	12	5	2	4	3	2	1	2	2	3	1
Glyma17g34940	16	13	12	20	24	15	18	7	9	5	9	7	13	13
Glyma17g34950	6	6	5	5	4	1	1	2	2	1	2	3	7	2
Glyma17g34960	7	5	6	7	8	1	5	3	4	2	3	3	7	4
Glyma17g34970	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Glyma17g34980	11	12	16	9	6	3	6	8	6	3	6	4	8	4
Glyma17g34990	5	8	7	5	7	4	4	3	4	2	3	3	6	4
Glyma17g35000	6	7	7	5	4	5	4	5	4	2	4	1	8	5
Glyma17g35020	0	0	0	0	0	1	2	1	0	0	1	0	2	0
Glyma17g35030	1	2	2	2	1	1	1	1	1	1	1	1	1	2
Glyma17g35060	2	2	1	2	1	1	2	2	1	1	1	1	7	2
Glyma17g35070	50	9	14	14	10	2	6	6	8	3	5	6	11	3
Glyma17g35080	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Glyma17g35090	22	8	6	4	1	1	4	10	9	4	6	6	4	1
Glyma17g35100	24	14	9	11	1	2	5	11	8	5	16	12	6	2
Glyma17g35110	0	12	1	0	0	0	0	0	0	0	0	0	2	0
Glyma17g35120	10	12	8	8	2	4	5	5	4	2	6	3	8	7
Glyma17g35130	3	4	7	3	3	5	3	2	1	1	2	1	0	6
Glyma17g35140	6	2	4	2	1	1	2	2	1	0	0	0	1	0
Glyma17g35150	0	0	0	0	0	1	0	0	1	0	1	1	0	0
Glyma17g35160	7	16	24	20	16	5	5	3	2	1	2	1	12	8
Glyma17g35170	1	13	1	1	0	0	0	0	0	0	0	0	1	7
Glyma17g35180	0	0	1	1	1	1	0	1	1	0	0	0	1	0
Glyma17g35190	0	5	0	2	5	1	7	3	9	5	5	5	4	8
Glyma17g35200	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Glyma17g35210	8	9	7	7	3	2	7	3	6	3	6	3	15	11
Glyma17g35220	4	4	6	5	3	2	4	3	3	1	3	2	5	4
Glyma17g35230	6	3	2	2	1	1	1	0	0	0	1	1	1	7
Glyma17g35240	1	1	0	0	0	0	0	0	0	0	0	0	0	0
Glyma17g35250	19	14	14	14	6	9	11	12	8	3	7	8	12	57
Glyma17g35260	0	0	0	1	1	0	2	2	14	10	30	40	0	0
Glyma17g35270	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Glyma17g35280	4	4	5	4	5	3	5	5	6	3	6	4	4	7
Glyma17g35290	3	15	10	15	14	2	2	1	4	1	5	2	18	22
Glyma17g35300	0	1	0	0	0	0	0	0	0	0	0	0	4	0
Glyma17g35310	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Glyma17g35320	8	9	11	9	7	7	3	2	2	1	3	1	2	5
Glyma17g35330	2	2	2	2	3	1	2	1	1	0	0	0	4	1
Glyma17g35340	4	5	3	3	4	1	2	1	2	1	2	1	6	6
Glyma17g35350	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Glyma17g35360	27	152	131	76	112	27	38	37	12	8	5	2	13	1
Glyma17g35370	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Glyma17g35380	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Glyma17g35390	7	20	5	4	14	0	2	3	3	2	3	4	25	11
Glyma17g35400	5	5	4	4	5	1	1	1	2	1	2	1	7	3
Glyma17g35410	3	4	4	3	2	2	2	2	2	1	2	1	2	1
Glyma17g35420	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Glyma17g35430	3	7	1	3	15	4	7	5	8	2	2	5	5	47
Glyma17g35440	0	1	0	0	0	0	0	0	0	0	0	0	1	0
Glyma17g35450	2	1	1	2	2	1	3	3	2	1	2	1	2	2
Glyma17g35460	1	1	1	0	0	3	8	14	6	3	7	2	0	0
Glyma17g35470	7	12	7	7	2	2	5	4	3	2	4	2	5	5
Glyma17g35480	1	2	2	4	3	1	3	1	4	3	4	4	7	21
Glyma17g35490	1	115	2	4	7	1	1	0	1	1	0	0	28	7
Glyma17g35500	4	8	3	6	12	1	2	2	3	1	2	2	3	3
Glyma17g35510	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Glyma17g35520	9	4	8	6	7	1	3	4	4	3	4	2	4	4
Glyma17g35530	78	12	69	134	289	82	97	77	171	137	314	218	52	5
Glyma17g35540	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Glyma17g35550	7	2	4	3	3	1	3	3	2	0	1	0	2	1
Glyma17g35560	1	0	0	0	0	0	0	0	0	0	0	0	0	0
Glyma17g35570	1	0	0	0	0	1	1	0	0	1	1	0	1	2
Glyma17g35580	97	52	76	43	43	10	52	73	41	24	18	24	38	49
Glyma17g35590	131	70	106	62	59	14	72	98	55	33	25	35	50	69
Glyma17g35600	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Glyma17g35610	41	23	15	11	12	2	3	4	3	3	3	2	19	16
Glyma17g35620	12	38	8	11	16	8	18	13	49	30	69	77	19	58
Glyma17g35630	0	0	0	0	0	0	0	0	0	0	0	0	0	3
Glyma17g35640	0	0	0	0	0	1	0	0	0	0	0	0	0	0
Glyma17g35650	64	17	16	10	4	23	51	24	16	15	19	16	14	6
Glyma17g35660	2	2	3	3	3	0	0	0	0	0	0	0	4	4
Glyma17g35670	10	4	11	5	1	0	0	0	0	0	1	1	3	0
Glyma17g35680	7	4	7	5	5	4	6	4	5	2	5	3	4	5
Glyma17g35690	17	12	14	13	13	5	8	10	9	4	9	4	14	10
Glyma17g35700	3	6	6	7	7	2	4	3	5	2	4	2	6	3
Glyma17g35710	26	8	1	2	3	0	0	0	0	0	0	0	0	0
Glyma17g35720	123	288	110	85	147	16	27	31	16	16	22	18	150	67
Glyma17g35730	1	2	0	1	1	2	1	0	0	0	0	0	0	0
Glyma17g35740	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Glyma17g35750	1	2	2	1	1	1	1	0	2	0	0	0	3	0
Glyma17g35760	2	1	1	2	3	0	0	0	0	0	1	0	1	2
Glyma17g35770	12	5	7	4	3	2	4	9	1	1	3	2	5	2
Glyma17g35780	2	3	2	3	2	1	2	1	0	0	1	0	2	0
Glyma17g35790	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Glyma17g35800	4	7	3	5	2	2	2	2	4	1	4	2	3	2
Glyma17g35810	0	0	0	0	0	0	0	1	0	0	0	0	1	0
Glyma17g35820	0	0	0	0	0	0	0	0	1	0	1	0	3	0
Glyma17g35830	16	5	8	8	9	1	5	5	3	1	5	3	7	10
Glyma17g35840	32	9	15	15	15	5	8	8	6	3	8	8	15	18
Glyma17g35850	8	4	3	4	3	1	2	3	2	1	2	1	2	1
Glyma17g35860	1	12	11	6	5	0	0	0	0	0	0	0	7	2
Glyma17g35870	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Glyma17g35880	0	1	1	1	1	0	0	0	0	0	0	0	2	0
Glyma17g35890	67	54	53	50	34	16	37	54	40	18	26	17	40	30
Glyma17g35900	4	3	3	8	1	1	2	9	3	5	3	3	5	6
Glyma17g35910	0	0	0	0	0	0	1	1	0	0	0	0	0	0
Glyma17g35920	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Glyma17g35930	1	2	1	2	1	0	2	1	1	0	0	1	1	3
Glyma17g35940	10	15	8	7	4	3	6	7	5	3	8	4	10	6
Glyma17g35950	3	3	3	5	1	1	3	3	4	2	4	2	0	1
Glyma17g35960	4	5	4	4	3	3	4	4	4	2	4	3	5	12
Glyma17g35970	1	1	0	1	0	1	0	0	0	0	0	0	0	0
Glyma17g35980	7	3	3	2	0	0	3	5	2	1	2	0	1	0
Glyma17g35990	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Glyma17g36000	4	4	10	9	3	2	4	9	7	3	4	1	4	2
Glyma17g36010	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Glyma17g36020	1	1	1	1	0	1	0	0	1	0	0	0	1	0
Glyma17g36030	5	4	5	4	5	1	4	4	2	1	3	2	5	6
Glyma17g36040	0	0	0	0	0	0	0	0	0	0	0	0	0	0
